course_code,fullname,shortname,idnumber,category_code,board_code,school_code,medium_code,grade_code,stream_code,subject_code,subject_name,academic_year,format,numsections,visible,groupmode,groupmodeforce,summary
GVS-CBSE-ENG-UKG-GEN-PLAY-2027,Green Valley School - CBSE - English Medium - Senior KG - General - Play and Activity - 2027-2028,GVS-CBSE-ENG-UKG-GEN-PLAY-27,GVS-CBSE-ENG-UKG-GEN-PLAY-2027,GVS_TRUST_CBSE_GVS_ENG_UKG_GEN,CBSE,GVS,ENG,UKG,GEN,PLAY,Play and Activity,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Senior KG - General - Play and Activity - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-UKG-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Senior KG - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-UKG-GEN-ARTC-27,GVS-CBSE-ENG-UKG-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_UKG_GEN,CBSE,GVS,ENG,UKG,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Senior KG - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-UKG-GEN-HEALTH-2027,Green Valley School - CBSE - English Medium - Senior KG - General - Health and Hygiene - 2027-2028,GVS-CBSE-ENG-UKG-GEN-HEALTH-27,GVS-CBSE-ENG-UKG-GEN-HEALTH-2027,GVS_TRUST_CBSE_GVS_ENG_UKG_GEN,CBSE,GVS,ENG,UKG,GEN,HEALTH,Health and Hygiene,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Senior KG - General - Health and Hygiene - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-FLIT-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Foundational Literacy - 2027-2028,GVS-CBSE-ENG-BAL-GEN-FLIT-27,GVS-CBSE-ENG-BAL-GEN-FLIT-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,FLIT,Foundational Literacy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Foundational Literacy - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-FNUM-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Foundational Numeracy - 2027-2028,GVS-CBSE-ENG-BAL-GEN-FNUM-27,GVS-CBSE-ENG-BAL-GEN-FNUM-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,FNUM,Foundational Numeracy,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Foundational Numeracy - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-RHYM-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Rhymes and Stories - 2027-2028,GVS-CBSE-ENG-BAL-GEN-RHYM-27,GVS-CBSE-ENG-BAL-GEN-RHYM-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,RHYM,Rhymes and Stories,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Rhymes and Stories - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-PLAY-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Play and Activity - 2027-2028,GVS-CBSE-ENG-BAL-GEN-PLAY-27,GVS-CBSE-ENG-BAL-GEN-PLAY-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,PLAY,Play and Activity,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Play and Activity - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-BAL-GEN-ARTC-27,GVS-CBSE-ENG-BAL-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-BAL-GEN-HEALTH-2027,Green Valley School - CBSE - English Medium - Balvatika - General - Health and Hygiene - 2027-2028,GVS-CBSE-ENG-BAL-GEN-HEALTH-27,GVS-CBSE-ENG-BAL-GEN-HEALTH-2027,GVS_TRUST_CBSE_GVS_ENG_BAL_GEN,CBSE,GVS,ENG,BAL,GEN,HEALTH,Health and Hygiene,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Balvatika - General - Health and Hygiene - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-GUJ-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Gujarati - 2027-2028,GVS-CBSE-ENG-1-GEN-GUJ-27,GVS-CBSE-ENG-STD01-GEN-GUJ-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-ENG-2027,Green Valley School - CBSE - English Medium - Std 1 - General - English - 2027-2028,GVS-CBSE-ENG-1-GEN-ENG-27,GVS-CBSE-ENG-STD01-GEN-ENG-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - English - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-HIN-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Hindi - 2027-2028,GVS-CBSE-ENG-1-GEN-HIN-27,GVS-CBSE-ENG-STD01-GEN-HIN-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-MATH-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Mathematics - 2027-2028,GVS-CBSE-ENG-1-GEN-MATH-27,GVS-CBSE-ENG-STD01-GEN-MATH-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-EVS-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Environmental Studies - 2027-2028,GVS-CBSE-ENG-1-GEN-EVS-27,GVS-CBSE-ENG-STD01-GEN-EVS-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-1-GEN-ARTC-27,GVS-CBSE-ENG-STD01-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-HPE-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Health and Physical Education - 2027-2028,GVS-CBSE-ENG-1-GEN-HPE-27,GVS-CBSE-ENG-STD01-GEN-HPE-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD01-GEN-VALUE-2027,Green Valley School - CBSE - English Medium - Std 1 - General - Value Education / Moral Science - 2027-2028,GVS-CBSE-ENG-1-GEN-VALUE-27,GVS-CBSE-ENG-STD01-GEN-VALUE-2027,GVS_TRUST_CBSE_GVS_ENG_STD01_GEN,CBSE,GVS,ENG,STD01,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 1 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-GUJ-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Gujarati - 2027-2028,GVS-CBSE-ENG-2-GEN-GUJ-27,GVS-CBSE-ENG-STD02-GEN-GUJ-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-ENG-2027,Green Valley School - CBSE - English Medium - Std 2 - General - English - 2027-2028,GVS-CBSE-ENG-2-GEN-ENG-27,GVS-CBSE-ENG-STD02-GEN-ENG-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - English - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-HIN-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Hindi - 2027-2028,GVS-CBSE-ENG-2-GEN-HIN-27,GVS-CBSE-ENG-STD02-GEN-HIN-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-MATH-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Mathematics - 2027-2028,GVS-CBSE-ENG-2-GEN-MATH-27,GVS-CBSE-ENG-STD02-GEN-MATH-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-EVS-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Environmental Studies - 2027-2028,GVS-CBSE-ENG-2-GEN-EVS-27,GVS-CBSE-ENG-STD02-GEN-EVS-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-2-GEN-ARTC-27,GVS-CBSE-ENG-STD02-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-HPE-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Health and Physical Education - 2027-2028,GVS-CBSE-ENG-2-GEN-HPE-27,GVS-CBSE-ENG-STD02-GEN-HPE-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD02-GEN-VALUE-2027,Green Valley School - CBSE - English Medium - Std 2 - General - Value Education / Moral Science - 2027-2028,GVS-CBSE-ENG-2-GEN-VALUE-27,GVS-CBSE-ENG-STD02-GEN-VALUE-2027,GVS_TRUST_CBSE_GVS_ENG_STD02_GEN,CBSE,GVS,ENG,STD02,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 2 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-GUJ-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Gujarati - 2027-2028,GVS-CBSE-ENG-3-GEN-GUJ-27,GVS-CBSE-ENG-STD03-GEN-GUJ-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-ENG-2027,Green Valley School - CBSE - English Medium - Std 3 - General - English - 2027-2028,GVS-CBSE-ENG-3-GEN-ENG-27,GVS-CBSE-ENG-STD03-GEN-ENG-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - English - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-HIN-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Hindi - 2027-2028,GVS-CBSE-ENG-3-GEN-HIN-27,GVS-CBSE-ENG-STD03-GEN-HIN-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-MATH-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Mathematics - 2027-2028,GVS-CBSE-ENG-3-GEN-MATH-27,GVS-CBSE-ENG-STD03-GEN-MATH-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-EVS-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Environmental Studies - 2027-2028,GVS-CBSE-ENG-3-GEN-EVS-27,GVS-CBSE-ENG-STD03-GEN-EVS-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-COMP-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Computer Studies - 2027-2028,GVS-CBSE-ENG-3-GEN-COMP-27,GVS-CBSE-ENG-STD03-GEN-COMP-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-3-GEN-ARTC-27,GVS-CBSE-ENG-STD03-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-HPE-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Health and Physical Education - 2027-2028,GVS-CBSE-ENG-3-GEN-HPE-27,GVS-CBSE-ENG-STD03-GEN-HPE-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD03-GEN-VALUE-2027,Green Valley School - CBSE - English Medium - Std 3 - General - Value Education / Moral Science - 2027-2028,GVS-CBSE-ENG-3-GEN-VALUE-27,GVS-CBSE-ENG-STD03-GEN-VALUE-2027,GVS_TRUST_CBSE_GVS_ENG_STD03_GEN,CBSE,GVS,ENG,STD03,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 3 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-GUJ-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Gujarati - 2027-2028,GVS-CBSE-ENG-4-GEN-GUJ-27,GVS-CBSE-ENG-STD04-GEN-GUJ-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-ENG-2027,Green Valley School - CBSE - English Medium - Std 4 - General - English - 2027-2028,GVS-CBSE-ENG-4-GEN-ENG-27,GVS-CBSE-ENG-STD04-GEN-ENG-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - English - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-HIN-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Hindi - 2027-2028,GVS-CBSE-ENG-4-GEN-HIN-27,GVS-CBSE-ENG-STD04-GEN-HIN-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-MATH-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Mathematics - 2027-2028,GVS-CBSE-ENG-4-GEN-MATH-27,GVS-CBSE-ENG-STD04-GEN-MATH-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-EVS-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Environmental Studies - 2027-2028,GVS-CBSE-ENG-4-GEN-EVS-27,GVS-CBSE-ENG-STD04-GEN-EVS-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-COMP-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Computer Studies - 2027-2028,GVS-CBSE-ENG-4-GEN-COMP-27,GVS-CBSE-ENG-STD04-GEN-COMP-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-ARTC-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Art and Craft - 2027-2028,GVS-CBSE-ENG-4-GEN-ARTC-27,GVS-CBSE-ENG-STD04-GEN-ARTC-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,ARTC,Art and Craft,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Art and Craft - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-HPE-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Health and Physical Education - 2027-2028,GVS-CBSE-ENG-4-GEN-HPE-27,GVS-CBSE-ENG-STD04-GEN-HPE-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,HPE,Health and Physical Education,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Health and Physical Education - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD04-GEN-VALUE-2027,Green Valley School - CBSE - English Medium - Std 4 - General - Value Education / Moral Science - 2027-2028,GVS-CBSE-ENG-4-GEN-VALUE-27,GVS-CBSE-ENG-STD04-GEN-VALUE-2027,GVS_TRUST_CBSE_GVS_ENG_STD04_GEN,CBSE,GVS,ENG,STD04,GEN,VALUE,Value Education / Moral Science,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 4 - General - Value Education / Moral Science - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-GUJ-2027,Green Valley School - CBSE - English Medium - Std 5 - General - Gujarati - 2027-2028,GVS-CBSE-ENG-5-GEN-GUJ-27,GVS-CBSE-ENG-STD05-GEN-GUJ-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,GUJ,Gujarati,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - Gujarati - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-ENG-2027,Green Valley School - CBSE - English Medium - Std 5 - General - English - 2027-2028,GVS-CBSE-ENG-5-GEN-ENG-27,GVS-CBSE-ENG-STD05-GEN-ENG-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,ENG,English,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - English - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-HIN-2027,Green Valley School - CBSE - English Medium - Std 5 - General - Hindi - 2027-2028,GVS-CBSE-ENG-5-GEN-HIN-27,GVS-CBSE-ENG-STD05-GEN-HIN-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,HIN,Hindi,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - Hindi - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-MATH-2027,Green Valley School - CBSE - English Medium - Std 5 - General - Mathematics - 2027-2028,GVS-CBSE-ENG-5-GEN-MATH-27,GVS-CBSE-ENG-STD05-GEN-MATH-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,MATH,Mathematics,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - Mathematics - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-EVS-2027,Green Valley School - CBSE - English Medium - Std 5 - General - Environmental Studies - 2027-2028,GVS-CBSE-ENG-5-GEN-EVS-27,GVS-CBSE-ENG-STD05-GEN-EVS-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,EVS,Environmental Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - Environmental Studies - 2027-2028. Division groups are created inside the course.
GVS-CBSE-ENG-STD05-GEN-COMP-2027,Green Valley School - CBSE - English Medium - Std 5 - General - Computer Studies - 2027-2028,GVS-CBSE-ENG-5-GEN-COMP-27,GVS-CBSE-ENG-STD05-GEN-COMP-2027,GVS_TRUST_CBSE_GVS_ENG_STD05_GEN,CBSE,GVS,ENG,STD05,GEN,COMP,Computer Studies,2027-2028,topics,12,1,1,1,Baseline course for Green Valley School - CBSE - English Medium - Std 5 - General - Computer Studies - 2027-2028. Division groups are created inside the course.
