parent_username,student_username,relationship,role_shortname,allow_grade_view,allow_activity_report_view,notes
dps.par.02890,dps.stu.03212,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02891,dps.stu.03213,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02892,dps.stu.03214,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02893,dps.stu.03215,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02894,dps.stu.03216,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02895,dps.stu.03217,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02896,dps.stu.03218,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02897,dps.stu.03219,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02898,dps.stu.03220,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02899,dps.stu.03221,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02899,dps.stu.03222,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02900,dps.stu.03223,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02901,dps.stu.03224,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02902,dps.stu.03225,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02903,dps.stu.03226,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02904,dps.stu.03227,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02905,dps.stu.03228,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02906,dps.stu.03229,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02907,dps.stu.03230,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02908,dps.stu.03231,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02908,dps.stu.03232,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02909,dps.stu.03233,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02910,dps.stu.03234,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02911,dps.stu.03235,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02912,dps.stu.03236,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02913,dps.stu.03237,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02914,dps.stu.03238,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02915,dps.stu.03239,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02916,dps.stu.03240,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02917,dps.stu.03241,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02917,dps.stu.03242,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02918,dps.stu.03243,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02919,dps.stu.03244,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02920,dps.stu.03245,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02921,dps.stu.03246,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02922,dps.stu.03247,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02923,dps.stu.03248,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02924,dps.stu.03249,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02925,dps.stu.03250,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02926,dps.stu.03251,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02926,dps.stu.03252,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02927,dps.stu.03253,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02928,dps.stu.03254,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02929,dps.stu.03255,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02930,dps.stu.03256,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02931,dps.stu.03257,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02932,dps.stu.03258,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02933,dps.stu.03259,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02934,dps.stu.03260,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02935,dps.stu.03261,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02935,dps.stu.03262,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02936,dps.stu.03263,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02937,dps.stu.03264,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02938,dps.stu.03265,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02939,dps.stu.03266,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02940,dps.stu.03267,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02941,dps.stu.03268,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02942,dps.stu.03269,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02943,dps.stu.03270,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02944,dps.stu.03271,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02944,dps.stu.03272,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02945,dps.stu.03273,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02946,dps.stu.03274,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02947,dps.stu.03275,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02948,dps.stu.03276,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02949,dps.stu.03277,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02950,dps.stu.03278,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02951,dps.stu.03279,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02952,dps.stu.03280,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02953,dps.stu.03281,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02953,dps.stu.03282,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02954,dps.stu.03283,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02955,dps.stu.03284,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02956,dps.stu.03285,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02957,dps.stu.03286,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02958,dps.stu.03287,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02959,dps.stu.03288,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02960,dps.stu.03289,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02961,dps.stu.03290,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02962,dps.stu.03291,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02962,dps.stu.03292,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02963,dps.stu.03293,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02964,dps.stu.03294,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02965,dps.stu.03295,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02966,dps.stu.03296,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02967,dps.stu.03297,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02968,dps.stu.03298,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02969,dps.stu.03299,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02970,dps.stu.03300,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02971,dps.stu.03301,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02971,dps.stu.03302,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02972,dps.stu.03303,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02973,dps.stu.03304,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02974,dps.stu.03305,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02975,dps.stu.03306,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02976,dps.stu.03307,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02977,dps.stu.03308,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02978,dps.stu.03309,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02979,dps.stu.03310,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02980,dps.stu.03311,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02980,dps.stu.03312,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02981,dps.stu.03313,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02982,dps.stu.03314,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02983,dps.stu.03315,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02984,dps.stu.03316,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02985,dps.stu.03317,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02986,dps.stu.03318,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02987,dps.stu.03319,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02988,dps.stu.03320,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02989,dps.stu.03321,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02989,dps.stu.03322,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02990,dps.stu.03323,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02991,dps.stu.03324,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02992,dps.stu.03325,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02993,dps.stu.03326,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02994,dps.stu.03327,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02995,dps.stu.03328,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02996,dps.stu.03329,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02997,dps.stu.03330,Parent,parent,1,1,Single-student parent for local testing.
dps.par.02998,dps.stu.03331,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02998,dps.stu.03332,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.02999,dps.stu.03333,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03000,dps.stu.03334,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03001,dps.stu.03335,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03002,dps.stu.03336,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03003,dps.stu.03337,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03004,dps.stu.03338,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03005,dps.stu.03339,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03006,dps.stu.03340,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03007,dps.stu.03341,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03007,dps.stu.03342,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03008,dps.stu.03343,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03009,dps.stu.03344,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03010,dps.stu.03345,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03011,dps.stu.03346,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03012,dps.stu.03347,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03013,dps.stu.03348,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03014,dps.stu.03349,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03015,dps.stu.03350,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03016,dps.stu.03351,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03016,dps.stu.03352,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03017,dps.stu.03353,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03018,dps.stu.03354,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03019,dps.stu.03355,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03020,dps.stu.03356,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03021,dps.stu.03357,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03022,dps.stu.03358,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03023,dps.stu.03359,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03024,dps.stu.03360,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03025,dps.stu.03361,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03025,dps.stu.03362,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03026,dps.stu.03363,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03027,dps.stu.03364,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03028,dps.stu.03365,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03029,dps.stu.03366,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03030,dps.stu.03367,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03031,dps.stu.03368,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03032,dps.stu.03369,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03033,dps.stu.03370,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03034,dps.stu.03371,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03034,dps.stu.03372,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03035,dps.stu.03373,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03036,dps.stu.03374,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03037,dps.stu.03375,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03038,dps.stu.03376,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03039,dps.stu.03377,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03040,dps.stu.03378,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03041,dps.stu.03379,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03042,dps.stu.03380,Parent,parent,1,1,Single-student parent for local testing.
dps.par.03043,dps.stu.03381,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03043,dps.stu.03382,Guardian,parent,1,1,Shared sibling parent for local testing.
dps.par.03044,dps.stu.03383,Parent,parent,1,1,Single-student parent for local testing.
