username,cohort_code,role
dps.stu.03085,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03086,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03087,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03088,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03089,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03090,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03091,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03092,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03093,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03094,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03095,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03096,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03097,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03098,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03099,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03100,DPS-2026-GSEB-ENG-STD09-GEN-D,student
dps.stu.03101,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03102,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03103,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03104,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03105,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03106,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03107,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03108,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03109,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03110,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03111,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03112,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03113,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03114,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03115,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03116,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03117,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03118,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03119,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03120,DPS-2026-GSEB-HIN-STD09-GEN-D,student
dps.stu.03121,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03122,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03123,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03124,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03125,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03126,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03127,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03128,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03129,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03130,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03131,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03132,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03133,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03134,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03135,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03136,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03137,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03138,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03139,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03140,DPS-2026-GSEB-GUJ-STD09-GEN-E,student
dps.stu.03141,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03142,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03143,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03144,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03145,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03146,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03147,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03148,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03149,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03150,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03151,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03152,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03153,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03154,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03155,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03156,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03157,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03158,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03159,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03160,DPS-2026-GSEB-ENG-STD09-GEN-E,student
dps.stu.03161,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03162,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03163,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03164,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03165,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03166,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03167,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03168,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03169,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03170,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03171,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03172,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03173,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03174,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03175,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03176,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03177,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03178,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03179,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03180,DPS-2026-GSEB-HIN-STD09-GEN-E,student
dps.stu.03181,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03182,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03183,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03184,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03185,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03186,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03187,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03188,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03189,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03190,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03191,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03192,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03193,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03194,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03195,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03196,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03197,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03198,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03199,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03200,DPS-2026-GSEB-GUJ-STD09-GEN-F,student
dps.stu.03201,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03202,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03203,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03204,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03205,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03206,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03207,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03208,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03209,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03210,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03211,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03212,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03213,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03214,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03215,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03216,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03217,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03218,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03219,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03220,DPS-2026-GSEB-ENG-STD09-GEN-F,student
dps.stu.03221,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03222,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03223,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03224,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03225,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03226,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03227,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03228,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03229,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03230,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03231,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03232,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03233,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03234,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03235,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03236,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03237,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03238,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03239,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03240,DPS-2026-GSEB-HIN-STD09-GEN-F,student
dps.stu.03241,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03242,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03243,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03244,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03245,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03246,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03247,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03248,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03249,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03250,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03251,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03252,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03253,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03254,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03255,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03256,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03257,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03258,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03259,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03260,DPS-2026-GSEB-GUJ-STD10-GEN-A,student
dps.stu.03261,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03262,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03263,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03264,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03265,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03266,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03267,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03268,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03269,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03270,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03271,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03272,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03273,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03274,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03275,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03276,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03277,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03278,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03279,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03280,DPS-2026-GSEB-ENG-STD10-GEN-A,student
dps.stu.03281,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03282,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03283,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03284,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03285,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03286,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03287,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03288,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03289,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03290,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03291,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03292,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03293,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03294,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03295,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03296,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03297,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03298,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03299,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03300,DPS-2026-GSEB-HIN-STD10-GEN-A,student
dps.stu.03301,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03302,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03303,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03304,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03305,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03306,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03307,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03308,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03309,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03310,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03311,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03312,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03313,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03314,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03315,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03316,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03317,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03318,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03319,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03320,DPS-2026-GSEB-GUJ-STD10-GEN-B,student
dps.stu.03321,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03322,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03323,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03324,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03325,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03326,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03327,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03328,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03329,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03330,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03331,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03332,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03333,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03334,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03335,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03336,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03337,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03338,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03339,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03340,DPS-2026-GSEB-ENG-STD10-GEN-B,student
dps.stu.03341,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03342,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03343,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03344,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03345,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03346,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03347,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03348,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03349,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03350,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03351,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03352,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03353,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03354,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03355,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03356,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03357,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03358,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03359,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03360,DPS-2026-GSEB-HIN-STD10-GEN-B,student
dps.stu.03361,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03362,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03363,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03364,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03365,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03366,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03367,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03368,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03369,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03370,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03371,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03372,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03373,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03374,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03375,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03376,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03377,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03378,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03379,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03380,DPS-2026-GSEB-GUJ-STD10-GEN-C,student
dps.stu.03381,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03382,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03383,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03384,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03385,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03386,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03387,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03388,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03389,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03390,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03391,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03392,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03393,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03394,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03395,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03396,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03397,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03398,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03399,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03400,DPS-2026-GSEB-ENG-STD10-GEN-C,student
dps.stu.03401,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03402,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03403,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03404,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03405,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03406,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03407,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03408,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03409,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03410,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03411,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03412,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03413,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03414,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03415,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03416,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03417,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03418,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03419,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03420,DPS-2026-GSEB-HIN-STD10-GEN-C,student
dps.stu.03421,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03422,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03423,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03424,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03425,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03426,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03427,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03428,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03429,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03430,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03431,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03432,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03433,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03434,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03435,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03436,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03437,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03438,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03439,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03440,DPS-2026-GSEB-GUJ-STD10-GEN-D,student
dps.stu.03441,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03442,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03443,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03444,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03445,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03446,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03447,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03448,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03449,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03450,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03451,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03452,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03453,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03454,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03455,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03456,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03457,DPS-2026-GSEB-ENG-STD10-GEN-D,student
dps.stu.03458,DPS-2026-GSEB-ENG-STD10-GEN-D,student
