academic_year,course_code,course_shortname,classwork_weight,practice_quiz_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-SWE-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-THERMO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-CIRCUITS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-ANAT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PHYS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PHARM-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PATH-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-COM_MED-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_CON-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_IPC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_CONTR-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-JURIS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-CORP_ACC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-FIN_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-MKT_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-OB-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-UI_UX-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-TYPO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-ARCH_DSN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y1-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-DSA-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-DBMS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-OS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-AI_ML-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-SWE-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-THERMO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CIRCUITS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-ANAT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PHYS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PHARM-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PATH-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-COM_MED-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_CON-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_IPC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_CONTR-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-JURIS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CORP_ACC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-FIN_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-MKT_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-OB-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-UI_UX-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-TYPO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-ARCH_DSN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y2-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-DSA-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-DBMS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-OS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-AI_ML-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-SWE-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-THERMO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CIRCUITS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-ANAT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PHYS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PHARM-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PATH-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-COM_MED-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_CON-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_IPC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_CONTR-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-JURIS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CORP_ACC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-FIN_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-MKT_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-OB-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-UI_UX-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-TYPO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-ARCH_DSN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y3-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-DSA-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-DBMS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-OS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-AI_ML-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-SWE-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-THERMO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CIRCUITS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-ANAT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PHYS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PHARM-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PATH-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-COM_MED-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_CON-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_IPC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_CONTR-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-JURIS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CORP_ACC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-FIN_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-MKT_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-OB-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-UI_UX-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-TYPO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-ARCH_DSN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y4-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-DSA-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-DBMS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-OS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-AI_ML-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-SWE-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-THERMO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-THERMO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CIRCUITS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CIRCUITS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-ANAT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-ANAT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PHYS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PHYS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PHARM-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PHARM-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PATH-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-PATH-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-COM_MED-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-COM_MED-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_CON-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_CON-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_IPC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_IPC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_CONTR-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-LAW_CONTR-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-JURIS-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-JURIS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CORP_ACC-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-CORP_ACC-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-FIN_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-MKT_MGT-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-OB-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-UI_UX-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-UI_UX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-TYPO-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-TYPO-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-ARCH_DSN-2026,DPS-GSEB-ENG-UNI_UG_MED_Y5-MED-ARCH_DSN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-NUR_BSC_Y1-NUR-NUR_FND-2026,DPS-GSEB-ENG-NUR_BSC_Y1-NUR-NUR_FND-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-TAX-2026,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-AUDIT-2026,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-APT_REAS-2026,DPS-GSEB-ENG-PRO_CA_FND-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-TAX-2026,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-AUDIT-2026,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-APT_REAS-2026,DPS-GSEB-ENG-PRO_CA_INT-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-TAX-2026,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-AUDIT-2026,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-APT_REAS-2026,DPS-GSEB-ENG-PRO_CA_FIN-PRO_FIN-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CS_EXE-LAW-TAX-2026,DPS-GSEB-ENG-PRO_CS_EXE-LAW-TAX-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CS_EXE-LAW-AUDIT-2026,DPS-GSEB-ENG-PRO_CS_EXE-LAW-AUDIT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-PRO_CS_EXE-LAW-APT_REAS-2026,DPS-GSEB-ENG-PRO_CS_EXE-LAW-APT_REAS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-DSA-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-DBMS-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-OS-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-CN-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-AI_ML-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-SWE-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-SWE-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-FIN_MGT-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-FIN_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-MKT_MGT-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-MKT_MGT-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-OB-2026,DPS-GSEB-ENG-UNI_PG_AI_Y1-AIE-OB-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-DSA-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-DSA-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-DBMS-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-DBMS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-OS-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-OS-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-CN-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-CN-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-AI_ML-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-AI_ML-26,20,20,25,15,20,20,40
2026-2027,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-SWE-2026,DPS-GSEB-ENG-UNI_PG_AI_Y2-AIE-SWE-26,20,20,25,15,20,20,40
