history_id,username,academic_year,board_code,school_code,medium_code,grade_code,stream_code,division_code,cohort_code,status,result,effective_from,effective_to,created_by,created_on,notes
HIST-02158,dps.stu.02158,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02159,dps.stu.02159,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02160,dps.stu.02160,2026-2027,GSEB,DPS,HIN,STD06,GEN,F,DPS-2026-GSEB-HIN-STD06-GEN-F,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02161,dps.stu.02161,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02162,dps.stu.02162,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02163,dps.stu.02163,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02164,dps.stu.02164,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02165,dps.stu.02165,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02166,dps.stu.02166,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02167,dps.stu.02167,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02168,dps.stu.02168,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02169,dps.stu.02169,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02170,dps.stu.02170,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02171,dps.stu.02171,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02172,dps.stu.02172,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02173,dps.stu.02173,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02174,dps.stu.02174,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02175,dps.stu.02175,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02176,dps.stu.02176,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02177,dps.stu.02177,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02178,dps.stu.02178,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02179,dps.stu.02179,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02180,dps.stu.02180,2026-2027,GSEB,DPS,GUJ,STD07,GEN,A,DPS-2026-GSEB-GUJ-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02181,dps.stu.02181,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02182,dps.stu.02182,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02183,dps.stu.02183,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02184,dps.stu.02184,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02185,dps.stu.02185,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02186,dps.stu.02186,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02187,dps.stu.02187,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02188,dps.stu.02188,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02189,dps.stu.02189,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02190,dps.stu.02190,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02191,dps.stu.02191,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02192,dps.stu.02192,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02193,dps.stu.02193,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02194,dps.stu.02194,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02195,dps.stu.02195,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02196,dps.stu.02196,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02197,dps.stu.02197,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02198,dps.stu.02198,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02199,dps.stu.02199,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02200,dps.stu.02200,2026-2027,GSEB,DPS,ENG,STD07,GEN,A,DPS-2026-GSEB-ENG-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02201,dps.stu.02201,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02202,dps.stu.02202,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02203,dps.stu.02203,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02204,dps.stu.02204,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02205,dps.stu.02205,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02206,dps.stu.02206,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02207,dps.stu.02207,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02208,dps.stu.02208,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02209,dps.stu.02209,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02210,dps.stu.02210,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02211,dps.stu.02211,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02212,dps.stu.02212,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02213,dps.stu.02213,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02214,dps.stu.02214,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02215,dps.stu.02215,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02216,dps.stu.02216,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02217,dps.stu.02217,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02218,dps.stu.02218,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02219,dps.stu.02219,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02220,dps.stu.02220,2026-2027,GSEB,DPS,HIN,STD07,GEN,A,DPS-2026-GSEB-HIN-STD07-GEN-A,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02221,dps.stu.02221,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02222,dps.stu.02222,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02223,dps.stu.02223,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02224,dps.stu.02224,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02225,dps.stu.02225,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02226,dps.stu.02226,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02227,dps.stu.02227,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02228,dps.stu.02228,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02229,dps.stu.02229,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02230,dps.stu.02230,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02231,dps.stu.02231,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02232,dps.stu.02232,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02233,dps.stu.02233,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02234,dps.stu.02234,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02235,dps.stu.02235,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02236,dps.stu.02236,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02237,dps.stu.02237,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02238,dps.stu.02238,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02239,dps.stu.02239,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02240,dps.stu.02240,2026-2027,GSEB,DPS,GUJ,STD07,GEN,B,DPS-2026-GSEB-GUJ-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02241,dps.stu.02241,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02242,dps.stu.02242,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02243,dps.stu.02243,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02244,dps.stu.02244,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02245,dps.stu.02245,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02246,dps.stu.02246,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02247,dps.stu.02247,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02248,dps.stu.02248,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02249,dps.stu.02249,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02250,dps.stu.02250,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02251,dps.stu.02251,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02252,dps.stu.02252,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02253,dps.stu.02253,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02254,dps.stu.02254,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02255,dps.stu.02255,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02256,dps.stu.02256,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02257,dps.stu.02257,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02258,dps.stu.02258,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02259,dps.stu.02259,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02260,dps.stu.02260,2026-2027,GSEB,DPS,ENG,STD07,GEN,B,DPS-2026-GSEB-ENG-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02261,dps.stu.02261,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02262,dps.stu.02262,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02263,dps.stu.02263,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02264,dps.stu.02264,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02265,dps.stu.02265,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02266,dps.stu.02266,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02267,dps.stu.02267,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02268,dps.stu.02268,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02269,dps.stu.02269,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02270,dps.stu.02270,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
HIST-02271,dps.stu.02271,2026-2027,GSEB,DPS,HIN,STD07,GEN,B,DPS-2026-GSEB-HIN-STD07-GEN-B,ACTIVE,PENDING,2026-04-01,2027-03-31,principal.sharma,2026-04-01,Generated current academic history row.
