academic_year,grade_code,stream_code,subject_code,course_code,classwork_weight,assignment_weight,chapter_gate_weight,term_exam_weight,final_exam_weight,passing_percent
2026-2027,UNI_UG_BBA_Y3,MGT,TYPO,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BBA_Y3,MGT,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BBA_Y3-MGT-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,DSA,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,DBMS,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,OS,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CN,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,AI_ML,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,SWE,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,THERMO,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,ANAT,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PHYS,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PHARM,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,PATH,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,COM_MED,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_CON,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,JURIS,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,OB,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,UI_UX,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,TYPO,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y1,ARC,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BARCH_Y1-ARC-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,DSA,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,DBMS,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,OS,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CN,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,AI_ML,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,SWE,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,THERMO,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,ANAT,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PHYS,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PHARM,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,PATH,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,COM_MED,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_CON,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,JURIS,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,OB,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,UI_UX,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,TYPO,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BARCH_Y5,ARC,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BARCH_Y5-ARC-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,DSA,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,DBMS,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,OS,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CN,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,AI_ML,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,SWE,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,THERMO,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,ANAT,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PHYS,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PHARM,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,PATH,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,COM_MED,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_CON,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,JURIS,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,OB,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,UI_UX,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,TYPO,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y1,AHS,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BPT_Y1-AHS-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,DSA,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,DBMS,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,OS,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CN,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,AI_ML,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,SWE,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,THERMO,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,ANAT,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PHYS,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PHARM,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,PATH,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,COM_MED,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_CON,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,JURIS,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,OB,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,UI_UX,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,TYPO,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BPT_Y4,AHS,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BPT_Y4-AHS-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,DSA,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,DBMS,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,OS,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CN,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,AI_ML,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,SWE,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,THERMO,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,ANAT,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PHYS,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PHARM,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,PATH,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,COM_MED,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_CON,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,JURIS,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,OB,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,UI_UX,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,TYPO,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BSW_Y1,ART,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BSW_Y1-ART-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,DSA,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,DBMS,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,OS,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,CN,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,AI_ML,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,SWE,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,THERMO,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,ANAT,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,PHYS,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,PHARM,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,PATH,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,COM_MED,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,LAW_CON,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,JURIS,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-MKT_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,OB,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-OB-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,UI_UX,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-UI_UX-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,TYPO,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-TYPO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BFA_Y1,ART,ARCH_DSN,DPS-GSEB-ENG-UNI_UG_BFA_Y1-ART-ARCH_DSN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,DSA,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-DSA-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,DBMS,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-DBMS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,OS,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-OS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,CN,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-CN-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,AI_ML,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-AI_ML-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,SWE,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-SWE-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,THERMO,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-THERMO-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,CIRCUITS,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-CIRCUITS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,ANAT,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-ANAT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,PHYS,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-PHYS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,PHARM,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-PHARM-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,PATH,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-PATH-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,COM_MED,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-COM_MED-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,LAW_CON,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-LAW_CON-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,LAW_IPC,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-LAW_IPC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,LAW_CONTR,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-LAW_CONTR-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,JURIS,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-JURIS-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,CORP_ACC,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-CORP_ACC-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,FIN_MGT,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-FIN_MGT-2026,20,25,15,20,20,40
2026-2027,UNI_UG_BHM_Y1,HOS,MKT_MGT,DPS-GSEB-ENG-UNI_UG_BHM_Y1-HOS-MKT_MGT-2026,20,25,15,20,20,40
